財務
コード,年度,総資産,純資産,株主資本,利益剰余金,短期借入金,長期借入金,BPS,自己資本比率
2385,2021/06,7146534000,6231537000,6039457000,2302914000,-,-,230.88,84.5
2388,2021/09,4231333000,3611303000,4260688000,-5824715000,68915000,-,101,85.3
2389,2021/12,69728000000,40930000000,28367000000,20011000000,-,3102000000,1540.31,46.8
2391,2021/07,5819673000,4833021000,4325526000,3763974000,-,-,728.86,83
2393,2021/03,20224026000,14606035000,14560737000,10436399000,-,20000000,939.62,72.2
2395,2021/03,36972404000,15838786000,15840118000,3854474000,3486826000,8669916000,377.94,42.6
2397,2021/03,1020981000,930619000,906920000,-405443000,-,-,156.65,88.8
2398,2021/03,-,-,-,-,-,-,371.38,-
2402,2021/12,10699458000,90321000,-17513000,-410973000,-,6146727000,-2.82,-0.1
2404,2021/08,4942230000,190155000,171620000,-294254000,-,2868094000,13.91,3.7
2406,2021/12,9121202000,2926989000,2925774000,1680929000,150000000,1412950000,295.65,32.1
2408,2021/12,6591582000,5390170000,5382402000,3465462000,-,-,743.94,81.6
2410,2021/09,5858531000,3948237000,3948237000,3275465000,58000000,-,584.92,67.4
2412,2021/03,36171000000,19865000000,18753000000,17095000000,174000000,-,124.83,54.9
2415,2021/03,43187230000,12453059000,12471152000,10438395000,150000000,5457363000,1144.79,28.8
2418,2021/12,90901000000,20641000000,21146000000,20933000000,500000000,33528000000,428.76,22.5
241A,2021/09,1385262000,758979000,-,-,-,-,-,54.8
2424,2021/07,11682156000,2491305000,2491305000,1431426000,-,3832631000,441.01,21.3
2425,2021/03,3220554000,1857126000,1868266000,1673263000,-,75052000,489.58,57.7
2427,2021/12,351240000000,67029000000,60592000000,17691000000,88396000000,15645000000,481.17,17.3
2428,2021/06,21257468000,7175779000,7097891000,3685522000,-,1900000000,377.37,33.4
2429,2021/12,97269000000,33226000000,31489000000,28908000000,25450000000,13754000000,1803.88,32.4
242A,2021/09,-,361820000,-,-,-,-,-,-
2432,2021/03,327121000000,228659000000,223711000000,151747000000,-,20000000000,1832.82,68.4
2433,2021/03,941103000000,362139000000,276197000000,276884000000,4271000000,110316000000,884.69,35.1
2435,2021/03,19559000000,1610000000,1611000000,871000000,4129000000,4268000000,140.21,8.2
2436,2021/12,3544072000,1941918000,1888365000,993552000,-,427799000,233.64,54.2
2437,2021/05,3034125000,1476219000,1480436000,-368242000,86700000,304657000,207.71,48.7
2438,2021/04,6465349000,5825599000,5820602000,4981556000,-,-,345.75,90.1
2440,2021/03,13567882000,9375392000,9317480000,8745156000,-,-,198.02,68.5
2445,2021/03,56454000000,18768000000,18347000000,15392000000,3478000000,11354000000,391.95,32.3
2449,2021/08,5907067000,4389119000,4209384000,3846826000,-,17500000,1065.08,71.4
244A,2021/08,-,908724000,-,-,-,-,-,-
2453,2021/09,28175855000,11668790000,10666286000,3410051000,1150000000,1209974000,333.7,40.2
2454,2021/03,7479372000,4681774000,4307263000,1422453000,-,-,318.86,57.6
2459,2021/05,916939000,615565000,599574000,-213437000,-,92520000,82.04,67.1
245A,2021/08,2607872000,203114000,-,-,-,-,-,7.8
2461,2021/12,24654807000,19705769000,19614467000,20962383000,-,-,276.92,79.6
2462,2021/05,37711128000,11940795000,11629037000,10689557000,1400000000,10279089000,624.73,31.7
2464,2021/03,8403097000,4504943000,4483200000,1283326000,775000000,781700000,323.57,53.4
2467,2021/03,646730000,130475000,140975000,-2055713000,-,54964000,11.72,20
2468,2021/03,3774255000,2582697000,2385478000,801299000,100000000,881540000,255.13,63.3
2469,2021/03,35135000000,7771000000,7445327000,3980906000,6090000000,6551118000,764.75,21.5
246A,2021/06,1181792000,504770000,-,-,-,-,-,42.7
2471,2021/11,21182000000,6106000000,6092000000,5499000000,3678000000,1188000000,77.11,28.8
2475,2021/03,30619873000,22302570000,21821851000,21163271000,-,-,1105.08,71.2
2477,2021/06,4798494000,4481862000,4481862000,2760730000,-,-,691.75,93.4
2479,2021/03,1969523000,887165000,885569000,482169000,-,369729000,112.54,45
247A,2021/03,1325693000,606503000,-,-,-,-,-,45.8
2481,2021/06,4180089000,3679903000,3664370000,2695774000,-,-,666.57,88
2483,2021/03,6295512000,4524814000,4514745000,3550599000,-,-,1360,71.8
2484,2021/08,20380000000,6875000000,6494744000,-21966290000,-,-,79.72,32.2
2485,2021/09,13539000000,9022000000,9022000000,5643000000,351000000,992000000,402.68,66.6
2487,2021/03,7588057000,5434161000,5362182000,5460345000,-,-,958.47,71.4
2488,2021/03,4300551000,2614266000,2638203000,1235977000,-,-,469.21,60.8
2489,2021/12,25274114000,14937934000,13862052000,5366041000,-,-,349.63,57.8
248A,2021/12,455920000,230748000,-,-,-,-,-,50.4
2491,2021/12,23936000000,16566000000,16387000000,14017000000,-,-,512.48,69.2
2492,2021/12,13743514000,11425263000,11373112000,5118128000,770000000,-,49.59,82.5
2493,2021/11,6123603000,3209774000,3212967000,-126766000,50000000,1060822000,725.46,52.4
2497,2021/03,47356100000,36034994000,17224847000,14607662000,100000000,107300000,819.02,75.6
2498,2021/09,50017719000,14049673000,13476792000,11840468000,1805870000,231669000,1212.55,28
2499,2021/12,8958413000,3296919000,3294644000,2546864000,2690854000,1753994000,363.67,36.8
2501,2021/12,594551000000,163327000000,162570000000,44791000000,61163000000,136936000000,417.39,27.3
2502,2021/12,4547748000000,1759148000000,1757104000000,1064644000000,423652000000,1172551000000,1155.82,38.6
2503,2021/12,2471933000000,1147990000000,894179000000,998177000000,101502000000,449970000000,1072.69,36.2
250A,2021/03,28917359000,18974600000,-,-,-,-,-,65.6
2531,2021/03,306918000000,191535000000,149020000000,135184000000,5166000000,15465000000,793.52,51.1
2533,2021/12,52280000000,22045000000,19532000000,8563000000,3700000000,-,336.72,38.3
2540,2021/03,47869986000,41564510000,35563362000,38107212000,-,-,3018.77,86.8
2551,2021/09,25963930000,6531487000,6453893000,4992850000,600000000,6619548000,2862.11,25.1
2573,2021/12,48908000000,40433000000,39568000000,31709000000,-,-,2971.3,82.7
2579,2021/12,867111000000,492451000000,492320000000,109273000000,30990000000,156622000000,2745.12,56.8
2585,2021/03,14003000000,2032000000,2032000000,1648000000,4000000000,3000000000,45.25,14.5
2586,2021/03,2069168000,1199311000,1004202000,-287197000,139532000,100000000,96.52,57.7
2587,2021/12,1676926000000,943952000000,860593000000,536996000000,55789000000,109558000000,2785.09,51.3
2588,2021/03,61793000000,10542000000,10525000000,2443000000,-,-,362.88,17
2593,2021/04,333065000000,153057000000,155785000000,123679000000,25004000000,55858000000,1720.78,45.6
2594,2021/03,43794000000,29926000000,32045000000,24868000000,149000000,38000000,1386.26,67.8
2597,2021/12,14704396000,6098608000,6108250000,404648000,725000000,3281250000,456.58,41.5
2599,2021/03,24893625000,7192085000,6700426000,6063850000,1300000000,10632382000,1491.24,28.9
259A,2021/09,-,744871000,-,-,-,-,-,-
2602,2021/03,292154000000,153259000000,138418000000,106318000000,9411000000,25806000000,1497.26,49.8
2607,2021/03,358511000000,162890000000,175860000000,152675000000,36965000000,39344000000,1861.66,44.6
260A,2021/12,583375000,274420000,-,-,-,-,-,47
2612,2021/03,36314000000,29100000000,28288000000,24437000000,-,-,1054.31,80.1
2613,2021/03,156509000000,94475000000,89467000000,48921000000,-,5690000000,2859.32,60.1
261A,2021/12,-,15214206000,-,-,-,-,-,-
262A,2021/12,-,7541035000,-,-,-,-,-,-
264A,2021/09,927348000,444526000,-,-,-,-,-,47.9
2651,2021/02,2172086000000,272931000000,222635000000,117679000000,141595000000,129824000000,2276.05,10.2
2652,2021/09,16122737000,7793413000,7793303000,5971362000,2016000000,3307676000,235.28,48.3
2654,2021/03,9065779000,6304303000,6153907000,3905879000,10330000,-,448.32,69
2656,2021/03,1357776000,1039222000,1039222000,-1292259000,-,-,74.87,76.5
265A,2021/12,1350065000,1129195000,-,-,-,-,-,83.6
2666,2021/03,8030403000,3348165000,3349537000,743815000,-,2635000000,231.69,41.7
2667,2021/09,2765244000,2460297000,2460297000,-1289655000,50000000,46535000,240.52,89
2673,2021/03,3253040000,2122994000,2026974000,1343748000,592121000,255766000,209.65,65.2
2674,2021/03,18105812000,13039536000,12494378000,8960344000,1980000000,-,936.32,71.8
2676,2021/03,19473929000,14174897000,13872432000,12722592000,-,-,795.14,72.7
2678,2021/05,190107000000,59203000000,58819000000,23391000000,380000000,2115000000,573.56,30.9
2681,2021/03,169738000000,72982000000,72388000000,60024000000,-,45943000000,1711.36,42.8
2689,2021/06,36562066000,8131522000,7852050000,7143982000,300000000,275000000,1336.91,22.2
268A,2021/12,143272000000,50091000000,49689000000,-5928000000,1479000000,61356000000,221.69,34.68
2693,2021/12,14618983000,6934202000,6675836000,3374530000,800000000,2548242000,595.15,47.3
2694,2021/03,17630250000,6768303000,6722709000,-1524940000,300000000,3583228000,28.64,38.1
2695,2021/10,98989000000,54657000000,47802000000,40313000000,805000000,-,1216.37,48.7
2698,2021/11,28044000000,12515000000,12562000000,7606000000,-,-,783.95,44.6
269A,2021/09,38186000,-16025000,-,-,-,-,-,-42
2700,2021/12,29863725000,10579597000,9769618000,9148224000,7341961000,2238460000,1275.36,34.6
2702,2021/12,260113000000,194222000000,198414000000,132179000000,-,-,1460.77,74.7
2705,2021/03,9106000000,1472000000,1347000000,-4615000000,3000000000,578000000,193.89,15.4
2706,2021/02,10977369000,9749222000,9746164000,5319043000,-,-,1114.54,88.8
2708,2021/03,17944000000,3497000000,2970000000,2566000000,3370000000,2056000000,944.51,19.5
2715,2021/03,101317000000,54413000000,53343000000,48560000000,138000000,-,1328.86,53.7
2721,2021/12,256192000,231380000,198428000,-95804000,-,-,45.79,77.5
2722,2021/05,7226486000,3557475000,3539242000,2400412000,-,737880000,451.96,49
2729,2021/03,52276023000,24685509000,23830095000,20718198000,3049764000,3838750000,1855.93,44.9
2730,2021/03,386425000000,193841000000,199700000000,107697000000,187000000,37365000000,1809.69,50.2
2733,2021/03,255455000000,91017000000,85911000000,52945000000,18131000000,10127000000,2666.35,35.6
2734,2021/11,187481000000,66699000000,65074000000,33365000000,6791000000,40369000000,1027.97,34.9
2735,2021/08,21340997000,11222138000,11250955000,9729641000,200000000,396084000,837.6,52.6
2736,2021/08,7103969000,1011892000,973131000,-406442000,1080000000,2073666000,275.62,13.6
2743,2021/12,500107000,266990000,494795000,-6588757000,60000000,-,12.05,53.1
2749,2021/03,29740607000,10007772000,10124926000,7178942000,-,10305896000,114.42,33.7
2750,2021/03,27142584000,12208423000,9176814000,7758710000,2700000000,2636440000,1231.14,35
2751,2021/04,16935000000,11201000000,9916000000,9649000000,400000000,357000000,834.76,58.6
2752,2021/12,26807000000,3925000000,3921000000,-397000000,3655000000,10657000000,89.06,14.6
2754,2021/03,6765137000,4599761000,4556154000,4145246000,862731000,-,941.69,67.3
2761,2021/05,43413806000,37222178000,36966318000,43676788000,-,-,4674.24,85.6
2762,2021/06,2183000000,488000000,479000000,-2732000000,-,200000000,28.29,22
2763,2021/03,40507000000,15890000000,15890000000,14639000000,-,-,513.54,39.2
2764,2021/03,19377796000,3185084000,3012595000,2047855000,1100003000,7812900000,70.51,16
2767,2021/03,52370000000,30443000000,29686000000,16104000000,253000000,6837000000,460.89,56.9
2769,2021/05,24702000000,7759000000,7732000000,1594000000,241000000,6451000000,985.92,31.3
276A,2021/08,-,321061000,-,-,-,-,-,-
2773,2021/03,15426597000,10764798000,9734378000,9108614000,-,-,1605.17,67.1
2777,2021/12,9145808000,5675595000,5675595000,4944038000,-,738431000,1495.87,62.1
2780,2021/03,37402284000,18446576000,18234107000,14600787000,8860000000,4453193000,1665.61,48.8
2782,2021/03,115394000000,85209000000,85223000000,82525000000,-,-,1123.55,73.8
2784,2021/03,1316658000000,489957000000,422203000000,331459000000,240000000,389000000,2313.65,37.2
2788,2021/12,14201366000,6837627000,6378852000,1687127000,2510000000,2410952000,462.18,45.1
2790,2021/03,236164000000,152821000000,152724000000,147313000000,20245000000,708000000,5350.39,64.7
2791,2021/05,75635000000,41537000000,41300000000,38695000000,3904000000,1070000000,2971.52,54.7
2792,2021/05,43167877000,35714165000,35038478000,27560500000,-,-,1281.52,82.7
2795,2021/03,8135927000,6204165000,6197771000,5679578000,-,-,1178.87,76.3
2796,2021/05,24724000000,6331000000,6013000000,3494000000,-,5950000000,646.61,24.3
2802,2021/03,1431289000000,667846000000,620257000000,608031000000,10820000000,141911000000,565.41,43.3
2804,2021/03,26805978000,20545027000,18170607000,15201173000,30000000,306650000,1530.31,76.6
2805,2021/03,125410000000,55137000000,51925000000,47776000000,17160000000,16752000000,2170.68,44
2806,2021/03,23853000000,20490000000,20037000000,21173000000,-,-,2948.96,85.9
2809,2021/11,381003000000,269301000000,240913000000,194015000000,11591000000,16356000000,1767.13,64.5
280A,2021/11,765929000,82069000,-,-,-,-,-,10.7
2810,2021/03,369335000000,286883000000,232389000000,199623000000,3650000000,96000000,2559.12,69.8
2811,2021/12,215208000000,119542000000,117565000000,84235000000,26436000000,-,1328.36,54.6
2812,2021/03,22438463000,19384876000,18414572000,12556861000,700000000,-,1633.05,86.4
2813,2021/03,8166883000,3491880000,3466317000,908800000,1100000000,1232216000,1421.79,42.8
2814,2021/03,20051164000,18381951000,17435460000,12737347000,670000000,-,2664.24,91.5
2815,2021/03,111681238000,98867595000,93183676000,80348904000,-,-,3086.18,87.9
2816,2021/03,15115000000,8574000000,8490000000,7354000000,-,42000000,888.25,56.7
2818,2021/03,9399878000,5642339000,5651158000,3758931000,1350000000,388556000,921.67,60
2819,2021/03,40319000000,27062000000,26675000000,24652000000,-,-,2703.59,67.1
2820,2021/06,13641769000,7252675000,7243094000,4779088000,600000000,2972319000,1039.59,53.1
2830,2021/11,17775107000,12937509000,12814026000,10703333000,-,1356592000,1570.48,72.8
2831,2021/03,56947467000,32435612000,29311949000,29090471000,-,3681541000,3446.66,57
285A,2021/03,-,682715000000,-,-,-,-,-,-
286A,2021/12,-,10454073000,-,-,-,-,-,-
2871,2021/03,405719000000,210426000000,191002000000,172436000000,6948000000,29010000000,762.88,50.1
2874,2021/09,178795000000,83021000000,77550000000,49188000000,14013000000,29309000000,1391.27,45.8
2875,2021/03,428651000000,343319000000,322678000000,289000000000,350000000,-,3245.52,77.3
2876,2021/03,10659738000,5420733000,5403731000,3221623000,400000000,550000000,595.35,50.9
2877,2021/03,37704021000,14725670000,14334480000,11156105000,3276196000,4715037000,1190.92,38.2
287A,2021/03,80259000000,19856000000,-,-,-,-,-,24.7
2883,2021/03,10856577000,8266438000,8261553000,5864868000,-,-,1398.8,76.1
288A,2021/03,2306065000,481649000,-,-,-,-,-,20.9
2894,2021/03,6454656000,2643308000,2670799000,1389204000,1760000000,-,156.62,41
2897,2021/03,663530000000,421435000000,384016000000,280697000000,9647000000,38283000000,1228.79,57.9
2899,2021/03,85194000000,31034000000,31616000000,27379000000,10303000000,12361000000,1689.65,34.9
289A,2021/12,183601000000,53071000000,53071000000,-7863000000,1970000000,102789000000,536.34,28.9
2902,2021/03,52867000000,42338000000,39503121000,29955108000,-,-,2315.48,78
2903,2021/03,30350000000,13425000000,13280000000,6164000000,-,7592000000,1066.49,43.9
2904,2021/06,22216105000,13585176000,12410694000,10940341000,500000000,1593548000,737.07,61.2
2905,2021/03,10361660000,2060748000,2063495000,223114000,2370000000,1539186000,556.64,19.9
2907,2021/03,23745717000,13228122000,12929919000,10793105000,3838253000,1141052000,1738.04,55.7
2908,2021/03,85209000000,70905000000,69458000000,62291000000,-,-,2366.9,83.2
290A,2021/12,-,8917241000,-,-,-,-,-,-
2910,2021/04,35318000000,28187000000,28068000000,16840000000,-,1580000000,1060.34,79.8
2911,2021/03,9918658000,7315593000,7231774000,4125283000,507619000,748497000,3998.33,73.3
2914,2021/12,5774209000000,2886081000000,2809258000000,2863843000000,142901000000,775721000000,1583.1,48.7
2915,2021/03,62320000000,35577000000,34367000000,23253000000,-,7141000000,2159.4,57.1
2916,2021/03,21821598000,10763980000,9167773000,6469273000,3859200000,1390138000,876.23,45.7
2917,2021/09,13927421000,10693323000,10602113000,8801027000,112596000,434705000,2125.18,76.8
2919,2021/03,11018294000,8701632000,8401358000,4454533000,-,-,4553.92,79
2922,2021/03,39168194000,22281716000,21939422000,19769567000,1830000000,2018560000,1770.82,56.9
2923,2021/04,31758823000,14867247000,14319204000,13306390000,2250000000,5691998000,2947.55,46.8
2924,2021/03,11038000000,6723000000,6675000000,5954000000,1002000000,1158000000,821.89,60.9
2925,2021/02,25949000000,14728000000,14542000000,11643000000,1400000000,1355000000,1137.62,56.4
2926,2021/09,1491845000,1156249000,1156249000,76698000,-,36654000,81.67,77.5
2927,2021/08,35752403000,12660917000,11849746000,7420777000,3962533000,9691252000,833.44,33.1
2928,2021/03,161286000000,35421000000,26818000000,134000000,-,-,48.21,16.6
2929,2021/07,20944000000,8465000000,8455000000,4599000000,2500000000,1458000000,291.2,40.4
2931,2021/12,61007000000,20588000000,20183000000,-5273000000,2287000000,22598000000,181.35,33
2932,2021/12,12777000000,5440000000,5426919000,3486010000,-,504605000,315.24,42.6
2933,2021/03,55451831000,8884386000,7916287000,3490487000,2649111000,15243678000,448.89,15.5
2934,2021/05,2594505000,1267695000,1266190000,1230435000,-,8260000,329.99,48.8
2937,2021/03,5448424000,353782000,381604000,-35993000,746153000,1422951000,46.03,6.5
2938,2021/06,17385000000,5265000000,5461000000,3673000000,5768000000,2454000000,130.31,30.3
2961,2021/09,12532560000,5834644000,5830920000,5165211000,230000000,66500000,5993.2,46.5
2962,2021/06,6568798000,2429944000,2199741000,-242175000,1346435000,962478000,372.86,37
